backdrop_path,id,imdb_id,original_language,original_title,overview,poster_path,release_date,runtime,title,video,vote_average,vote_count,year,decade,genres_list,production_companies_name_list,production_countries_list,production_companies_country_list,spoken_languages_list
/89a6VUeVJNzJE6Q3GPDqSfPwgLO.jpg,59879,tt1381090,fr,"Ne me libérez pas, je m'en charge","Michel Vaujour, former thief and mobster, always chose making a break for freedom over a life behind bars, adventure over a life of submission. He has spent 27 years in prison, 17 of those in solitary confinement. He succeeded in carrying out amazing escapes with toy guns, worthy of a Hollywood script, including a daring helicopter breakout from the roof of a jail. He was finally released on parole in 2003. This documentary is an uplifting and universal story of a remarkable transformation. Michel Vaujour's greatest escape was not from jail but from himself. The liberation of the mind and ultimately, the soul. His isolation forced him to continuously confront himself. The reward has been self-enlightenment.",/FjjXmoCQLPXWE7GVWkxyEmgvbQ.jpg,2009-04-08,107,My Greatest Escape,False,6.1,7,2009,2000,"['Documentary', 'Drama']",['Le Bureau'],['FR'],[],['fr']
,60680,tt1264912,fr,Tricheuse,Clemence is a brilliant young lawyer who has just settled herself in a comfortable chair. She does not want to be involved in love.,/lNmc8xN6SNEQQ5SNnvaLufBaNfW.jpg,2009-07-15,95,So Woman!,False,6.0,1,2009,2000,"['Comedy', 'Romance']",['Productions Clef En Main'],['FR'],[],['fr']
,60865,tt1872225,fr,Water Makes Money,A Documantation over Public Private Partnership in Water supply,/oOReMl2ELJky9IFJrIFQXEINXRJ.jpg,2010-09-23,90,Water Makes Money,False,7.0,6,2010,2010,['Documentary'],[],"['FR', 'DE']",[],"['fr', 'de']"
,61304,tt0305395,fr,Cravate club,Two architects and best friends have a difficult time sharing an office and their troubled private lives.,/4faTT5syNGGW8hBUlNyq6yfs2XD.jpg,2002-07-03,85,Cravate club,False,6.2,4,2002,2000,"['Comedy', 'Drama']",[],['FR'],[],['fr']
,61756,tt1066296,fr,Choron dernière,"Georges Bernier, alias Professor Choron, died January 10, 2005. He was 75 years old. The few death notices that appeared in the French press mainly focused on the scatological nature of his humor, or on the good man's provocative side. No one recalled the essential, which was that with his passing not only had one of the great proprietors of the French press disappeared, but he'd taken with him an artist in his own right, quite unique in his own way : Professor Choron.",/81WwKP92dZ57qAdC5MXxMV5Sd1l.jpg,2009-01-07,98,Choron dernière,False,6.8,4,2009,2000,['Documentary'],"['Pages et images', '3B Productions']",['FR'],[],['fr']
/8aOA6cHc1IrLc6RSvDsuqrPiWNo.jpg,62746,tt0488000,fr,Andalucia,"Yacine is in his 30s, of Algerian origins, and has come to Paris looking for inner peace. A playful and poetic quest leads him via all kinds of strange encounters to an increasingly surrealist world and to Andalusia: a state of mind.",/zKAg14KguQRRO3lQqsomkRvQXPY.jpg,2008-03-05,90,Andalucia,False,6.8,4,2008,2000,['Drama'],"['Mille et une productions', 'MLK Producciones', 'Mallerich Films']",['FR'],[],['fr']
/7BSxchbwhtPSC1yKXH7eRmySv2u.jpg,63766,tt0031894,fr,Sans lendemain,"Evelyne, a woman of bourgeois origin, now reduced to dancing in a sleazy nightclub, is reunited with her first love, who has become a successful doctor.",/x7bXOntaN9D0crMGOZBQJG33ozW.jpg,1940-03-22,82,There's No Tomorrow,False,6.4,9,1940,1940,['Drama'],['Ciné-Alliance'],['FR'],[],['fr']
/hICZHHnnJijLmDPavaRNADlKySi.jpg,64235,tt0091801,fr,La Puritaine,"Pierre is the artistic director of a theater, and when his daughter Manon lets him know that she is coming to see him after a year's absence, Pierre decides to prepare for the meeting. He goes to the theater with his girlfriend Ariane and has the actresses in his troupe act out different aspects of his daughter's character. Unfortunately, this is not adequate preparation, for when Manon does show up, nothing goes quite as he imagined...",/rlq9YyIpXW2EDlg9sJspavINX39.jpg,1986-12-03,86,The Prude,False,6.2,5,1986,1980,['Drama'],[],"['FR', 'BE']",[],['fr']
,64297,tt0209976,fr,Cocorico monsieur Poulet,"The story follows three poultry sellers on a trip across the bush, attempting to deliver a load of chickens to a market in Niamey.",/lLF5wQd7cULHvsnA7yiZubs4cVQ.jpg,1974-01-01,93,Cock-A-Doodle-Doo! Mr Chicken,False,7.2,6,1974,1970,['Comedy'],"[""Les Films de l'Homme"", 'Institut de Recherches en Sciences Humaines']","['NE', 'FR']",[],['fr']
/6ACWqNba3blKdPPzrLaKTGo0Xc8.jpg,64425,tt0093769,fr,Poussière d'ange,"A tired and alcoholic police investigator has lost his wife to a hotel owner, and former pimp, but befriends a young woman which isn't at all who she claims to be.",/lLP1JAEKVrcZ6flv4jYjeNK6Rm4.jpg,1987-03-18,95,Angel Dust,False,6.2,4,1987,1980,"['Crime', 'Action', 'Thriller']",[],['FR'],[],['fr']
/9GXFE4NCeQyV4hKxgnDyWMPhMi4.jpg,64843,tt0465903,fr,Les enfants du pays,"May 1940, in the French Ardennes. The German Army is getting ready to invade France. Old Gustave lives alone in his village with Camille, his teenage granddaughter and Etienne, his grandson. All the other inhabitants have evacuated the village, which makes Gustave very happy as he is the sole master there. Etienne, does not care because he is too young but Camille is beginning to suffer from her solitude and finds it hard to put up with her granddad's selfishness and bossiness. One day a patrol of African-born soldiers (""Tirailleurs Sénégalais"") comes to the deserted village...",/vgJTmlFCGeCUHVSltqjk7S2uA8D.jpg,2006-04-19,87,Les enfants du pays,False,6.8,2,2006,2000,[],[],['FR'],[],['fr']
,64902,tt0041651,fr,Millionnaires d'un jour,"A typographer makes a mistake by printing the winning number of the national lottery. Many people believe they have won the jackpot. Pursued by his newspaper editor, the worker appears in court where all mystified people are invited to testify.",/jbfleocxt3Ft0UMOpUj7V38qGpO.jpg,1949-12-13,82,Millionaires for One Day,False,6.0,2,1949,1940,['Comedy'],[],['FR'],[],['fr']
,65607,tt0093245,fr,Il y a maldonne,"Following a denunciation, a man is forced to flee the police who are looking for him for murder. In his fight to make the truth triumph, he will discover that the culprit of the crime attributed to him is none other than his best friend.",/toj9C5981DdyBbCCVeZw6WFVtRb.jpg,1988-01-06,82,Il y a maldonne,False,6.0,1,1988,1980,['Drama'],[],"['FR', 'BE']",[],['fr']
/cSZG8MXO85UJLoH5x7K2ctuOOZS.jpg,65645,tt0032888,fr,Paradis perdu,"In pre-World Ward I in Paris, a budding artist, Pierre LeBlanc, falls in love and marries Janine, a dressmaker's assistant. Pierre has a flair for designing clothes, and he and his bride live in a blissful paradise, until the war breaks out and he becomes a soldier. Janine dies in childbirth and, no longer desiring to live, Pierre volunteers for a dangerous patrol behind German lines. While recuperating in the hospital from a wound he received on the mission, Pierre spends his time drawing sketches of dresses. He becomes rich and famous after the war. Years later, after devoting himself to his daughter, Pierre seeks a marriage with a girl no older than his daughter. A conflict develops and to ensure his daughter's happiness, Pierre sacrifices his own plans.",/muZzUinKStUfKy10dKso4esxREh.jpg,1940-12-13,82,Paradis perdu,False,6.0,6,1940,1940,"['War', 'Drama', 'Romance']",['Tarice Film'],['FR'],[],['fr']
/chva69Eh2Ai9ozpsq4cg2fDTvkh.jpg,65699,tt0165378,fr,La Maison du Maltais,"Town trollop Safia, much against her better judgment, falls in love with Matteo, a beggar and mystic in the native quarter of Sirocco. She flees to France, first as the mistress and then wife of a wealthy archaeologist, and bears him Matteo's child, whom he believes to be his own. Complications arise years later when Matteo finds Safia, and a ring of blackmailers uncover her past and exposes her to her husband.",/goNOr9Bxnf7rNPcYfsK8pBwezPK.jpg,1938-09-22,100,Sirocco,False,7.0,1,1938,1930,"['Comedy', 'Drama']","['Lux Compagnie Cinématographique de France', 'Gladiator Films']",['FR'],[],['fr']
,65708,tt0097002,fr,Le Café des Jules,A night of drinking in a local cafe quickly turns to tragedy for two of its patrons.,/mu3JlnNce6WBWUuwxecwYAN0der.jpg,1989-04-29,65,Guys in the Cafe,False,6.7,3,1989,1980,"['Comedy', 'Drama']","['Diagonale', 'La Sept Cinéma']",['FR'],[],['fr']
/vl3Y07mYTgi9Hpsk4fG4dhz9dx6.jpg,65893,tt0024196,fr,Jofroi,"Jofroi sells his orchard to Alphonse. Alphonse wants to use the land for crops, so he starts to cut down the trees. Jofroi is furious: how can someone cut down those trees? He threatens to commit suicide so that the small town will blame Alphonse and Alphonse’s life will be miserable. Alphonse, the curate, the teacher, and some of the townsfolk spend the rest of the movie trying to keep Jofroi from committing suicide…",/5qkW7mvdyofEXqdUMZ1cX41d3WI.jpg,1934-02-16,48,Ways of Love,False,6.2,10,1934,1930,"['Comedy', 'Drama']",['Les Auteurs Associés'],['FR'],[],['fr']
,65898,tt0076894,fr,La vocation suspendue,The film centers on a Dominican monk named Jérôme (played by one actor in colour and another actor in black-and-white) and his interactions with various higher-ups within the French Catholic Church. Ruiz's intention was to reflect the ideological arguments that plagued Latin American left-wing political parties.,/1OiNtlQoBMnrAe2cRt37unXnxPC.jpg,1978-07-27,96,The Suspended Vocation,False,6.0,6,1978,1970,['Drama'],[],['FR'],[],['fr']
/kDMpIfQ4tWfNPjJE5GaAJndT6yQ.jpg,65927,tt0105132,fr,La petite amie d'Antonio,"It's a simple love story. Antonio likes Claudie. But Claudie is not so simple ... Claudie is a young woman who stumbles into reality. Little by little, we discover the life of her and those around her. Her friends, her family, her past ... And Antonio, who loves her and takes her by the hand and does not want to let go. He would certainly like to succeed in understanding her. And it's important to understand when you love. Claudie has her whole life in front of her, what is she afraid of?",/dLOO8uYWwa8OGyn8LZWB4RKq2sr.jpg,1992-10-28,105,La petite amie d'Antonio,False,7.0,1,1992,1990,"['Drama', 'Romance']",[],['FR'],[],['fr']
/3LCUuHbgKfIVKmQeeo5Rhq9CAzE.jpg,66017,tt0034477,fr,L'assassin a peur la nuit,"Having pulled off a robbery with his friend Maurice, Olivier leaves his mistress Lola and hides out in a small village in the country. He finds work, thanks to a young man named Gilbert, who introduces him to his sister, Monique. Once the robbery has been all but forgotten, Olivier intends to head back to Paris, but before he goes, he steals money from his employer. In Paris, Olivier wants to say a proper goodbye to Lola, but she is being blackmailed by Jérôme, an antique dealer who has recognized a necklace stolen by Olivier. Before returning to Monique, Olivier calls on Jérôme to recover the necklace.",/i45iPzF2ifMPBSfgwXNd12tH27c.jpg,1942-09-02,100,L'assassin a peur la nuit,False,6.8,5,1942,1940,['Crime'],['DisCina'],['FR'],[],['fr']
/2cKEqd35xSk5w2UIbkqbbFXEBM.jpg,66442,tt0109601,fr,Les derniers jours d'Emmanuel Kant,"A brief, fictionalized time period in the life of Professor Kant. The story is set in Kant's hometown, Konigsberg; it chronicles his last few years prior to his death in 1804 at the age of 80.",/8fTp9P8WvTo6pKPSFzDKDuIuU9o.jpg,1996-03-27,70,The Last Days of Immanuel Kant,False,6.5,4,1996,1990,"['Drama', 'History']","['La Sept Cinéma', 'Pierre Grise Productions', 'Ina', 'Archipel 33>35']",['FR'],[],['fr']
/kM6vNkW0i0JK23a6HCXZRAUW41o.jpg,66645,tt1323518,fr,La Forteresse,"The personal stories of the people from all around the world waiting for a decision in an asylum-seekers centre in one of most restrictive countries in the world, Switzerland.",/4I4mkGPCbR4ZneLFB0ba7pjHSxN.jpg,2008-08-06,104,The Fortress,False,6.6,7,2008,2000,['Documentary'],"['Climage', 'RSI Radiotelevisione svizzera', 'SRG SSR', 'ARTE GEIE', 'RTS']",['CH'],[],['fr']
/83Bo8ukcIO6k38bZx5H0AVskf2k.jpg,66802,tt0185201,fr,La Bonne Étoile,"Auguste, a somewhat simple-minded Provençal fisherman, loves and admires Mireille. This concerns only Maurice, son of an important wholesaler, whom scruples do not stifle. Seduced and abandoned, Mireille moves Auguste who tries to mend his poor happiness. The local priest, with wise words, leads Mireille to offer her hand to Auguste.",/Ahskk40Ig7LhFq5OjQH4YRGS0eM.jpg,1943-03-23,90,The Lucky Star,False,8.0,1,1943,1940,"['Romance', 'Comedy']",['Optimax film'],['FR'],[],['fr']
,66833,tt0025744,fr,Sans famille,"Rémy (Robert Lynen), a stolen child is adopted by a wandering singer. With him and his trained animals, Rémy travels the roads of France. But his adoptive father dies and Remy, who has knowledge of a boy who knows something of his history, sails for England to find his mother.",/3jfuA27fzPP42GFonPaAT4od8Ck.jpg,1934-11-26,114,Without a Family,False,6.0,1,1934,1930,['Drama'],['Société Agatos'],['FR'],[],['fr']
,66913,tt0144126,fr,Café de Paris,"This murder mystery is set in a Parisian cafe and examines the mysterious murder of a famed journalist and extortionist who is killed at his table in the cafe. Though the prime suspects are gathered together( including his wife and her lover, the gun-runner, the creditor, and a playboy) and all of them have motives, none of them did it. So whodunit?",/3OKX9VdTXzTFaR0HrGmlY9PH1WK.jpg,1938-09-28,91,Café de Paris,False,8.8,4,1938,1930,"['Crime', 'Mystery', 'Thriller']",[],['FR'],[],['fr']
,67417,tt0034575,fr,Le capitaine Fracasse,"Out of love for an actress, Isabelle, the Baron de Sigognac joins a traveling troop en route to Paris. When an actor dies, he takes over his role: that of Captain Fracasse.",/88uugsutfe6cfu1qVhAw9NS5PK7.jpg,1943-06-19,100,Captain Fracasse,False,6.4,5,1943,1940,['Adventure'],[],"['FR', 'IT']",[],['fr']
,67544,tt0143834,fr,Le rideau rouge,"Bertal, a despotic and hated theater director, is assassinated before a performance of Macbeth in which he was to play with Aurélia Nobli, his companion and Ludovic Arn, her lover. The police arrive on the scene and the investigation begins. Suspicion first falls on Sigurd, an old actor who had threatened Bertal. But parallels appear between the characters in the play and the actors who play them.",/rxn7S78wWdUBHBlzfW3B3o533mS.jpg,1952-11-14,84,Crimson Curtain,False,6.5,5,1952,1950,['Drama'],['Gaumont'],['FR'],[],['fr']
/tQ3p0zRvJDpHrbbkcJVBqPBuStF.jpg,67651,tt0025191,fr,Golgotha,"The final days of Jesus from the time he enters the city of Jerusalem. Viewed as a threat, it is decided that he must be captured, tried, and executed as a criminal, a plan aided and abetted by disciple Judas Iscariot.",/rH2zwSiuNFpZTMYUlIDBLhVAtOL.jpg,1935-01-01,95,Behold the Man,False,7.2,4,1935,1930,"['History', 'Adventure', 'Drama']",['Ichtys Film'],"['DZ', 'FR']",[],['fr']
/8nGiaMQaUAF0AsHS4CczhQBAKTx.jpg,67771,tt0094781,fr,Bonjour l'angoisse,"Anxious and shy, Michaud works for a company that specializes in alarms, safes and other security devices.",/xXLY3dQXOCunbJKDUxuq7S65KzV.jpg,1988-08-17,95,Bonjour l'angoisse,False,6.0,4,1988,1980,['Comedy'],[],[],[],['fr']
/7tixpyMV4kclIsa97EoyuQ8uNY6.jpg,68943,tt0078419,fr,Trocadero bleu citron,Ten years old Phil who is living with his mother and likes skateboarding with his friends has fallen in love with a girl of his age.,/oPJzgu7Jl96O5IAPZLDijuhbLcs.jpg,1978-08-30,90,Trocadero Lemon Blue,False,6.5,4,1978,1970,"['Romance', 'Family']","['SFP', 'Les Productions de la Guéville', 'Madeleine Films']",['FR'],[],['fr']
,69983,tt1604937,fr,Impasse du désir,"When the distinguished psychiatrist Robert Block discovers that his young wife Carole has betrayed him, he is thrown completely off balance. His jealousy hinders him from caring for his patients as responsibly as he should, until Léo Debond , a psychotic and depressive single, seeks his help. Robert sees him with a mixture of compassion and secret contempt. After Carole wants to leave him for good, he takes advantage of Léo’s trust and dependence and makes him an accomplice in a secret plan aiming to end his own pain.",/ucBm4tEC9Cb7VB49M7sDsOqydkl.jpg,2010-10-20,94,The Impasse of Desire,False,6.2,3,2010,2010,['Thriller'],['C-Films'],['CH'],[],['fr']
/3dTvdTpa9m9dJ9Cm26OGaNZldOS.jpg,69996,tt0284394,fr,Petit potam,"Petit Potam lives in the village of Barbotam on an island in the Potamazone river. The village's activities revolve around the river and Pa Potam plays a very important role there: driver of the boat-train, he distributes provisions, mail.",/w5T3Qpe6L0ndJH4UHSWFwmFnnPw.jpg,2001-05-30,77,Little Hippo,False,7.0,2,2001,2000,['Animation'],[],['FR'],[],['fr']
,70119,tt0381551,fr,Le roman de Georgette,"At the age of 40, Georgette is a cleaning lady in airplanes. One day on a game show she wins a trip to Reunion Island. But, the problem is that Georgette has never taken a plane, and has an absolute phobia of flying.",/1WkXG53AqT4d7ISD9jYk7sCxZi9.jpg,2003-01-01,100,Bingo!,False,6.0,2,2003,2000,['Comedy'],['France 2'],['FR'],[],['fr']
/sMTHfSRxVr3wWQv86q1jjrTHgaW.jpg,70291,tt0053872,fr,Les Godelureaux,"In Paris in the early 1960s, Ronald is a son of a good family, with a carefree, pleasure-oriented life. He is one of the leading figures in the small world of Saint-Germain-des-Prés.  Following a trivial parking incident, he meets Arthur, a young man with a straight face who hurts his pride. It is at this moment that Ambroisine, a beautiful young woman, appears... she will be the instrument of Ronald's revenge.",/thNVplXEa3S0TfXbKzGCGVCYoM5.jpg,1961-03-17,99,Wise Guys,False,6.0,2,1961,1960,['Drama'],"['SPA Cinematografica', 'Cocinor']","['FR', 'IT']",[],['fr']
,70335,tt2222528,fr,Axelle Laffont : La folie du spectacle,"Do you have a guy, a girl? You have friends? Do you live somewhere? Do you have long, slender legs? Or not ? Do you have an opinion on the sauteed veal? This show concerns you. Life, death, the Infinitely Small and the Sufficiently Large: for Axelle Laffont, there are fewer and fewer taboos.",/zTwPckeGfCwvFjRLcg8RkozIIwx.jpg,2004-01-21,91,Axelle Laffont : La folie du spectacle,False,7.0,1,2004,2000,['Comedy'],[],['FR'],[],['fr']
/6phDkoTn11w0wimfQZw1qIFG51L.jpg,70458,tt0099965,fr,Lacenaire,"On 9 January 1836, Pierre Lacenaire goes to the guillotine, a murderer and a thief. He gives Allard, a police inspector, his life story, written while awaiting execution. He also asks Allard to care for Hermine, a lass to whom he has been guardian for more than ten years. In flashbacks, from the prison as Lacenaire writes, from Allard's study as he and Hermine read, and from other readers' memory after the book is published, we see Lacenaire's childhood as he stands up to bullies, including priests, his youthful thieving, his first murder, his brief army career, his seduction of a princess, and his affair with Avril, a young man who dies beside him.",/sEWVU7wLSqaFqG30AKZIxRVsvb0.jpg,1990-12-19,125,The Elegant Criminal,False,6.1,3,1990,1990,['Drama'],[],['FR'],[],['fr']
,71603,tt8463490,fr,Titoff au Palais des Glaces,"On the stage of the Palais des Glaces, accompanied by his everlasting chair, Titoff, experiments once more, the sketches of which he has the secret. After the ""Chips"" or the ""Chasseur"", the southern comedian conquers his public with some texts of his invention. Evoking subjects as diverse as men's fashion or the ravages of celebrity, Titoff makes the difference with a style based on improvisation.",/A0MVOGdNI4xC0cyzAANeLautlIx.jpg,2004-10-24,75,Titoff au Palais des Glaces,False,6.2,2,2004,2000,['Comedy'],[],[],[],['fr']
/wJiMXjOP4jRW2teulr52pQkxezn.jpg,72230,tt20242046,fr,Zinédine Zidane - Comme dans un rêve,"An exhaustive retrospective commented by Zidane, his greatest goals, soccer lessons where Zidane reveals his most precious secrets.",/h7KAdscNqafJvZW0UMIgQG5Q4gp.jpg,2002-04-23,95,Zinédine Zidane - Comme dans un rêve,False,7.3,6,2002,2000,['Documentary'],"['2P2L', 'StudioCanal']",['FR'],[],['fr']
,73105,tt0105406,fr,Le siècle des lumières,"Follows the story of three privileged Creole orphans from Havana, as they meet French adventurer Victor Hugues and get involved in the revolutionary turmoil that shook the Atlantic World at the end of the eighteenth century. The main characters are all members of one family: two siblings, Carlos and Sofia, and their cousin Esteban.",/eSghOKifBz5HeJpQyhzK0yOwOtS.jpg,1993-03-02,247,Le siècle des lumières,False,6.3,3,1993,1990,['Drama'],[],[],[],"['fr', 'es']"
/cIsvU4KE8bsXETeVPeu2DI7gQXn.jpg,74566,tt0387671,fr,La vie comme elle va,"Un chef de gare surréaliste, un poète de la mécanique, un retraité ""à la coule"", une centenaire à l'humeur chantante, un paysan voyageur, un gyrocoptère qui fait du sur-place, un coq qui passe à la casserole... La Vie comme elle va prend les choses comme elles viennent et les gens comme ils sont. Loin du cynisme de la ville, le film révèle la réalité décalée d'un petit village de la campagne aveyronnaise : un bouquet champêtre d'humanité dont les héros sont reliés par un même désir, celui de vivre à Najac, proches de la nature, et y vivre bien, libres.",/d63FegnILtriZ6tTPPn5lstgO3S.jpg,2003-06-09,97,As Life Goes By,False,6.4,5,2003,2000,[],"['Galatée Films', 'ARTE France Cinéma']",['FR'],[],['fr']
/p6PNhLGE1eXrMZhAtJD5IurYlUv.jpg,74679,tt0157927,fr,Leur dernière nuit,"Arriving in Paris, Madeleine Marsan rents a room in a guesthouse where she makes the acquaintance of Pierre Ruffin, a respectable municipal librarian. Through Pierre, Madeleine finds work as a schoolteacher and soon realises that she is in love with him. Then she discovers that Pierre is in truth the head of a band of crooks. Caught by the police after a failed robbery, Pierre manages to escape. With Madeleine’s help, he goes on the run.",/lLtcmJJnXyrIenYIvaEMrqWolPO.jpg,1953-10-23,95,Their Last Night,False,6.5,3,1953,1950,['Crime'],['Compagnie Commerciale Française Cinématographique (CCFC)'],['FR'],[],['fr']
/mJ2u5f9JGpJIb5gYo3qPTXFOPMy.jpg,76736,tt0200455,fr,Aux deux colombes,A man remarried his wife's sister whom he believes died in a fire. The alleged deceased reappears and sows trouble and discord in the new household.,/b5TjCc88usgBNeqX3aSMy0ZCP2j.jpg,1949-07-27,95,Two Doves,False,7.333,3,1949,1940,['Comedy'],[],[],[],['fr']
/lvqb1kS6xrKrZtpqz01uiImlSQN.jpg,78942,tt0159665,fr,Le port du désir,Martine is searching for her sister that disappeared mysteriously. Lequévic agrees to help her.,/zYZkhPaZsmzo3RWPV5rPZoBfXYa.jpg,1955-04-15,94,House on the Waterfront,False,7.5,4,1955,1950,['Drama'],['Élysée Films'],['FR'],[],['fr']
/9MlrnizEqyDgVNAGXwyC5vqWLW4.jpg,79346,tt0356317,fr,25 degrés en hiver,An Ukranian woman enters Belgium illegally and hides in the van of a driver abandoned by his wife. He ends up helping her to find her husband who had emigrated long before. They are joined by his wacky Spanish mother and cute young daughter.,/p6owlIaOogPw6msJyWq80hv7Vpw.jpg,2004-07-21,90,25 Degrees in Winter,False,8.0,2,2004,2000,"['Comedy', 'Drama']",['CTB Film Company'],"['BE', 'FR', 'RU', 'ES']",[],"['nl', 'fr', 'ru', 'es']"
,80126,tt0030667,fr,Remontons les Champs-Elysées,"The history of one of France's most famous streets is retold, featuring multiple performances from Guitry himself.",/iSfpRQssfQspZ9XHLubkdLm9xbW.jpg,1938-12-02,98,Let’s Go Up the Champs-Élysées,False,6.2,5,1938,1930,"['Comedy', 'Drama', 'History']",['Cinéas'],['FR'],[],['fr']
/fMLyIns9c9aa8pUPeCF0o4JT16d.jpg,80535,tt0043877,fr,Ombre et lumière,"A few years ago, Isabelle Leritz, a famous pianist, suffered a fit of madness, in the middle of a concert. Now recovered, she fell in love with Jacques whom she plans to marry. She does not know that he is having an affair with Caroline, his sister, director of a fashion house.",/yNUXdljeCQAXZ2QqDFafdJpXLoh.jpg,1951-06-27,92,Shadow and Light,False,8.0,1,1951,1950,['Drama'],"['Sigma-Vog', 'Les Films Marceau']",['FR'],[],['fr']
,81302,tt1226297,fr,Adhen,Talk of living wages and religious observances upsets the delicate accord between the boss of a run-down truck yard and his workers in this visually arresting take on the French-Algerian immigrant experience.,/ptCnfGuEgLWFCPfbLd4DHJvJ5xu.jpg,2008-05-20,93,Dernier maquis,False,6.2,8,2008,2000,['Drama'],"['Sarrazink Productions', 'CNC', 'La Région Île-de-France']","['DZ', 'FR']",[],"['ar', 'fr']"
/6sm9YE3xo5CdCs7vAsuhH895eET.jpg,81771,tt1253586,fr,Louis de Funès Intime,"The life and career of actor Louis de Funès with interviews from his family, friends and collaborators.",/o2pl3HC8cwEL8LdGdLB2IyThPch.jpg,2007-04-14,104,Louis de Funès Intime,False,7.3,3,2007,2000,['Documentary'],[],[],[],['fr']
/aY4GuLj5lY2e0IHpcKFP6UXWXTw.jpg,82039,tt0047171,fr,Les lettres de mon moulin,"Set in the countryside of Provence, the film is based on three tales from Alphonse Daudet's 1869 short story collection Letters from My Windmill: ""The Three Low Masses"", ""The Elixir of Father Gaucher"" and ""The Secret of Master Cornille"".",/wuJVR1l7MlRFAR74gv9tBxKEwFy.jpg,1954-11-05,160,Letters from My Windmill,False,6.8,8,1954,1950,"['Comedy', 'Drama']",[],[],[],['fr']
/1wxgXFVodL32hnIaG6Cm2s8CJ97.jpg,82208,tt0101668,fr,De Hollywood à Tamanrasset,"On the outskirts of Algiers, Algeria. the arrival of the satellite dishes governs the lives of the inhabitants. Dissatisfied with their lives, they think of themselves as the heroes of American soap opera and movies, so JR, Sue Ellen, Rambo, Kojak, Spock and others take possession of bodies and minds, with many typical American culture elements. These heroes mix in a beautiful funny mess, with tradition and modernism, Islam and television, reality and fiction.",/pcJDZrE0zE1P0s6EivfOkWFMMlV.jpg,1990-07-25,90,From Hollywood to Tamanrasset,False,9.0,2,1990,1990,['Comedy'],"['BFK', 'Fennec Productions', 'Image Connection']",['DZ'],[],"['ar', 'fr']"
,83336,tt0406546,fr,Les aventures extraordinaires de Michel Strogoff,"In Russia, the Tartars invade Siberia, devastating villages and sowing terror among the populations. The Tsar sent Michael Strogoff 5,000 kilometers from Moscow to warn the Grand Duke of the imminent danger in Irkutsk.",/2KAgvm5yii3PR9vstLOTQ8ZQZRc.jpg,2004-06-30,90,The Extraordinary Adventures of Michel Strogoff,False,7.0,1,2004,2000,['Animation'],"['Rouge Citron Production', 'Dargaud Marina']",['FR'],[],['fr']
/cYQgqUYfmIldtfNXswrwfA1OcGH.jpg,84388,tt0178705,fr,Lily aime-moi,"Everything starts when a journalist François decides to investigate the world of working class people. He gets into the lives of Claude, a worker and his wife Lily who has left him.",/qkwn7lj32BGh4IKSZJJDaxpTdjE.jpg,1975-04-30,105,Lily aime-moi,False,6.3,7,1975,1970,"['Comedy', 'Romance']",['Caméra One'],['FR'],[],['fr']
,84596,tt0074096,fr,L'Affiche rouge,A company wants to make a play about Mont Valerien resistant fighters who were shot by the Nazis and the French collaborators.,/zatm72F6naG1tNcdjO246EZQx9z.jpg,1976-11-10,90,L'Affiche rouge,False,6.8,5,1976,1970,['Drama'],"['Z Productions', 'Ina']",['FR'],[],['fr']
,85087,tt0899095,fr,Rêves de poussière,"Nigerian farmer Mocktar comes to Essakane, a dusty gold mining camp in Burkina Faso, seeking work. Haunted by a tragedy-laden past, Mocktar stoically adapts to the horrid working conditions of his fellow miners. Enter the beautiful widow Coumba, who shares Mocktar's endurance but dreams of a better life.",/iwbyeFlMUpFCxMGMBwLBy9FvPri.jpg,2008-01-30,82,Dreams of Dust,False,7.1,7,2008,2000,['Drama'],['Athénaïse'],"['BF', 'FR', 'CA']",[],['fr']
/e4keyHbXkCc4xOQDKJNxD1SfpE4.jpg,85391,tt0160947,fr,La Table-aux-Crevés,"In Cantagrel, Urbain Coindet, a farmer and town councilor in his forties, finds his wife hanging from a beam in the barn. Aurélie Coindet has committed suicide but not everybody is convinced. The village is soon divided in two conflicting sides, the Republicans who support Urbain and the clericals accusing him of murder, which particularly suits Frédéric, a tobacco smuggler who hates the farmer. Urbain's case becomes even worse as he develops a tender feeling for Jeanne, a sweet young lady who happens to be Frédéric's sister...",/7IN6dwGGaME6SWXqAwSy9kWn9Tf.jpg,1951-10-10,92,The Hunting Ground,False,6.0,2,1951,1950,"['Comedy', 'Drama']","['Les Films Marceau', 'Films Vendôme']",['FR'],[],['fr']
,87012,tt1043486,fr,Il va pleuvoir sur Conakry,"BB works as a political cartoonist at a liberal newspaper, his more outrageous efforts duly appreciated but not necessarily published by his boss. He's in love with the boss’ lovely, talented computer-scientist daughter, Kesso. But his choice meets with stiff opposition from his strict Muslim father Karamako, who is the chief of his village as well as imam of Conakry, especially when Kesso becomes pregnant with BB’s child.",/6KgL9d5TNK54D6jVBxLRVG41svW.jpg,2007-05-23,113,Clouds Over Conakry,False,6.0,5,2007,2000,['Drama'],['Djoliba Productions'],"['FR', 'GN']",[],['fr']
